id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1432482;Nukor;Toxi-hexacron;600;C+;new;Common;% Critical Chance;Toxin;% Status Chance;% Damage to Infested
riven_1433268;Nukor;Critacan;600;C+;new;Common;% Multishot;% Critical Chance;;
riven_1433497;Nukor;Visi-critado;600;B;new;Common;% Cold;% Critical Chance;% Damage;% Weapon Recoil
riven_1427524;Nukor;Acri-hexades;650;D;> 1 day;Common;% Status Chance;% Critical Damage;% Status Duration;
riven_1430752;Nukor;Crita-visidex;650;B-;> 1 day;Common;% Critical Chance;% Status Chance;% Damage;
riven_1433224;Nukor;Visitis;650;B;new;Common;% Critical Damage;% Damage;;
riven_1433227;Nukor;Acritio;650;C;new;Common;% Critical Damage;% Electricity;;% Damage to Infested
riven_1431304;Nukor;Toxican;666;C-;> 1 day;Common;Toxin;% Multishot;;% Ammo Maximum
riven_1432589;Nukor;Croni-acriata;675;C+;new;Common;% Critical Damage;% Damage;% Fire Rate;
riven_1428529;Nukor;Vexi-fevacan;700;D;> 1 day;Common;% Electricity;% Reload Speed;% Multishot;
riven_1431701;Nukor;Deci-satidra;700;C-;> 1 day;Common;% Multishot;% Status Duration;% Fire Rate;% Zoom
riven_1433008;Nukor;Critaata;700;B;new;Common;% Damage;% Critical Chance;;
riven_1431455;Nukor;Critaata;745;B;> 1 day;Common;% Damage;% Critical Chance;;
riven_1433398;Nukor;Acrican;750;B+;new;Common;% Critical Damage;% Multishot;;% Damage to Infested
riven_1431437;Nukor;Acricron;900;C+;> 1 day;Common;% Critical Chance;% Critical Damage;;% Status Duration
riven_1430667;Nukor;Crita-croniata;920;C+;> 1 day;Common;% Fire Rate;% Damage;% Critical Chance;% Status Duration
riven_1431529;Nukor;Acriata;950;A+;> 1 day;Common;% Critical Damage;% Damage;;% Damage to Infested
riven_1424725;Nukor;Acriata;1000;C+;> 1 day;Common;% Critical Damage;% Damage;;% Status Chance
riven_1430933;Nukor;Visitox;1000;C+;> 1 day;Common;Toxin;% Damage;;% Fire Rate
riven_1430497;Nukor;Crita-vexidra;1050;C;> 1 day;Common;% Critical Chance;% Fire Rate;% Electricity;% Damage to Infested
riven_1431802;Nukor;Crita-hexapha;1050;D;> 1 day;Common;% Critical Chance;% Status Chance;% Heat;% Ammo Maximum
riven_1426930;Nukor;Sati-critatio;1090;C;> 1 day;Common;% Critical Chance;% Multishot;% Electricity;% Ammo Maximum
riven_1427936;Nukor;Crita-satitio;1100;B;> 1 day;Common;% Electricity;% Multishot;% Critical Chance;% Damage to Infested
riven_1429930;Nukor;Acri-critadex;1100;C;> 1 day;Common;% Status Chance;% Critical Chance;% Critical Damage;
riven_1427531;Nukor;Hexa-satitis;1200;C;> 1 day;Common;% Multishot;% Status Chance;% Critical Damage;% Ammo Maximum
riven_1430020;Nukor;Acri-hexacron;1200;C+;> 1 day;Common;% Critical Damage;% Status Chance;% Critical Chance;% Damage to Corpus
riven_1424198;Nukor;Sati-acridex;1250;C;> 1 day;Common;% Status Chance;% Critical Damage;% Multishot;
riven_1428868;Nukor;Visican;1400;B;> 1 day;Common;% Damage;% Multishot;;
riven_1431486;Nukor;Igni-acricron;1450;C;> 1 day;Common;% Critical Damage;% Critical Chance;% Heat;% Reload Speed
riven_1432349;Nukor;Vexi-visican;1500;A-;new;Common;% Damage;% Multishot;% Electricity;% Damage to Infested
riven_1430636;Nukor;Satiata;1590;B;> 1 day;Common;% Damage;% Multishot;;% Ammo Maximum
riven_1424179;Nukor;Visi-lexicron;1800;C+;> 1 day;Common;% Critical Chance;Punch Through;% Damage;
riven_1428464;Nukor;Critacan;2000;C+;> 1 day;Common;% Multishot;% Critical Chance;;% Fire Rate
riven_1431220;Nukor;Critacan;2000;A-;> 1 day;Common;% Multishot;% Critical Chance;;% Damage to Infested
riven_1431225;Nukor;Visidex;2000;B+;> 1 day;Common;% Status Chance;% Damage;;% Damage to Infested
riven_1424475;Nukor;Acri-satiata;2500;B;> 1 day;Common;% Multishot;% Damage;% Critical Damage;
riven_1430488;Nukor;Crita-satitis;2500;C;> 1 day;Common;% Critical Damage;% Critical Chance;% Multishot;% Status Chance
riven_1429356;Nukor;Visitio;2999;B-;> 1 day;Common;% Electricity;% Damage;;% Weapon Recoil
riven_1429091;Nukor;Hexa-visipha;3000;B-;> 1 day;Common;% Damage;% Status Chance;% Heat;% Zoom
riven_1431690;Nukor;Acri-critacan;3500;A;> 1 day;Common;% Multishot;% Critical Damage;% Critical Chance;% Damage to Infested
riven_1429747;Nukor;Acri-critaata;4000;A;> 1 day;Common;% Damage;% Critical Damage;% Critical Chance;% Weapon Recoil
riven_1432844;Nukor;Toxi-visican;4500;B+;new;Common;Toxin;% Multishot;% Damage;% Weapon Recoil
riven_1433428;Nukor;Sati-acriata;4500;A+;new;Common;% Multishot;% Damage;% Critical Damage;% Zoom
riven_1430736;Nukor;Croni-visican;9999;B;> 1 day;Common;% Fire Rate;% Multishot;% Damage;% Weapon Recoil

