id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1428345;Rubico;Visican;900;C;> 1 day;Very Common;% Multishot;% Damage;;% Damage to Corpus
riven_1433486;Rubico;cri;950;C+;new;Very Common;% Multishot;% Critical Damage;% Fire Rate;% Damage to Infested
riven_1424495;Rubico;Visi-satitox;1000;C;> 1 day;Very Common;% Damage;% Multishot;Toxin;% Zoom
riven_1426356;Rubico;Hera-visitis;1000;C-;> 1 day;Very Common;% Damage;% Zoom;% Critical Damage;% Status Duration
riven_1426862;Rubico;Igni-hexatron;1000;F;> 1 day;Very Common;% Damage to Corpus;% Heat;% Status Chance;
riven_1427866;Rubico;Satiata;1000;C+;> 1 day;Very Common;% Multishot;% Damage;;% Ammo Maximum
riven_1428331;Rubico;Acri-vexiata;1000;C;> 1 day;Very Common;% Damage;% Critical Damage;% Electricity;% Damage to Corpus
riven_1430617;Rubico;Acri-gelicron;1000;B-;> 1 day;Very Common;% Cold;% Critical Chance;% Critical Damage;% Weapon Recoil
riven_1430647;Rubico;Geli-satitak;1000;D;> 1 day;Very Common;% Multishot;% Cold;% Reload Speed;% Status Duration
riven_1425205;Rubico;Sati-critadra;1049;B+;> 1 day;Very Common;% Fire Rate;% Multishot;% Critical Chance;% Zoom
riven_1424690;Rubico;Visi-critatio;1199;C+;> 1 day;Very Common;% Damage;% Critical Chance;% Electricity;% Damage to Grineer
riven_1425118;Rubico;Satitis;1200;B+;> 1 day;Very Common;% Multishot;% Critical Damage;;% Zoom
riven_1426866;Rubico;Igni-vexiata;1200;D;> 1 day;Very Common;% Damage;% Heat;% Electricity;% Magazine Capacity
riven_1430981;Rubico;Critacan;1200;A-;> 1 day;Very Common;% Multishot;% Critical Chance;;% Ammo Maximum
riven_1431870;Rubico;Sati-critatio;1200;B-;> 1 day;Very Common;% Critical Chance;% Electricity;% Multishot;
riven_1424088;Rubico;Acri-saticron;1299;A;> 1 day;Very Common;% Critical Damage;% Critical Chance;% Multishot;
riven_1424091;Rubico;Ignicron;1300;C+;> 1 day;Very Common;% Heat;% Critical Chance;;% Ammo Maximum
riven_1430168;Rubico;Sati-acritio;1300;C-;> 1 day;Very Common;% Critical Damage;% Multishot;% Electricity;% Reload Speed
riven_1423939;Rubico;Crita-ignitis;1400;Buff Popularity;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Heat;% Fire Rate
riven_1425700;Rubico;Acricron;1400;B;> 1 day;Very Common;% Critical Chance;% Critical Damage;;% Reload Speed
riven_1428514;Rubico;Critatis;1400;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;;% Damage to Grineer
riven_1426851;Rubico;Acricron;1500;A;> 1 day;Very Common;% Critical Chance;% Critical Damage;;
riven_1427870;Rubico;Visi-satitin;1500;C-;> 1 day;Very Common;% Damage;% Multishot;% Magazine Capacity;% Impact
riven_1427879;Rubico;Sati-acripha;1500;C+;> 1 day;Very Common;% Critical Damage;% Multishot;% Heat;
riven_1427881;Rubico;Igni-satitis;1500;C+;> 1 day;Very Common;% Multishot;% Critical Damage;% Heat;
riven_1430016;Rubico;Satitis;1600;C+;> 1 day;Very Common;% Multishot;% Critical Damage;;% Impact
riven_1431482;Rubico;Vexi-acricron;1750;B;> 1 day;Very Common;% Electricity;% Critical Chance;% Critical Damage;% Impact
riven_1424030;Rubico;Acri-visitio;1800;C;> 1 day;Very Common;% Damage;% Critical Damage;% Electricity;% Magazine Capacity
riven_1426512;Rubico;Crita-ignitis;1800;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Heat;% Damage to Infested
riven_1424155;Rubico;Sati-critatio;1900;B-;> 1 day;Very Common;% Critical Chance;% Electricity;% Multishot;
riven_1425103;Rubico;Igni-acrican;2000;C-;> 1 day;Very Common;% Critical Damage;% Heat;% Multishot;% Magazine Capacity
riven_1427254;Rubico;Igni-acrican;2000;C-;> 1 day;Very Common;% Critical Damage;% Heat;% Multishot;% Magazine Capacity
riven_1427839;Rubico;Critaata;2000;B;> 1 day;Very Common;% Damage;% Critical Chance;;% Damage to Grineer
riven_1427229;Rubico;Sati-ignicron;2400;C+;> 1 day;Very Common;% Critical Chance;% Multishot;% Heat;% Damage to Corpus
riven_1426448;Rubico;Visi-saticron;2500;B+;> 1 day;Very Common;% Damage;% Critical Chance;% Multishot;% Weapon Recoil
riven_1432306;Rubico;Critatis;2500;A;new;Very Common;% Critical Chance;% Critical Damage;;% Damage to Infested
riven_1424052;Rubico;Vexi-acrican;2695;B-;> 1 day;Very Common;% Multishot;% Critical Damage;% Electricity;% Zoom
riven_1427197;Rubico;Sati-critatis;2800;A;> 1 day;Very Common;% Critical Damage;% Multishot;% Critical Chance;
riven_1433365;Rubico;Sati-acridra;2999;C;new;Very Common;% Multishot;% Critical Damage;% Fire Rate;
riven_1424514;Rubico;Acricron;3000;A-;> 1 day;Very Common;% Critical Damage;% Critical Chance;;% Weapon Recoil
riven_1425657;Rubico;Crita-satitis;3000;C-;> 1 day;Very Common;% Multishot;% Critical Damage;% Critical Chance;% Damage
riven_1433209;Rubico;Crita-satiata;3999;B+;new;Very Common;% Critical Chance;% Multishot;% Damage;% Weapon Recoil
riven_1428588;Rubico;Acri-critacan;7599;A;> 1 day;Very Common;% Critical Chance;% Multishot;% Critical Damage;% Damage to Infested
riven_1431594;Rubico;Sati-acricron;8000;B+;> 1 day;Very Common;% Multishot;% Critical Chance;% Critical Damage;% Magazine Capacity

