id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1421411;Kuva Bramma;Visi-satides;1250;C-;> 1 day;Very Common;% Damage;% Status Duration;% Multishot;% Reload Speed
riven_1424940;Kuva Bramma;Critaata;1290;A-;> 1 day;Very Common;% Critical Chance;% Damage;;
riven_1421962;Kuva Bramma;Satiata;1300;B-;> 1 day;Very Common;% Damage;% Multishot;;
riven_1423634;Kuva Bramma;Feva-acrican;1300;C;> 1 day;Very Common;% Critical Damage;% Multishot;% Reload Speed;% Magazine Capacity
riven_1424348;Kuva Bramma;Crita-vexican;1300;B-;> 1 day;Very Common;% Electricity;% Critical Chance;% Multishot;
riven_1424550;Kuva Bramma;Acri-satiada;1300;C;> 1 day;Very Common;% Multishot;% Critical Damage;% Damage to Infested;% Status Duration
riven_1426958;Kuva Bramma;Acri-visitox;1300;C;> 1 day;Very Common;% Damage;% Critical Damage;Toxin;% Damage to Grineer
riven_1430184;Kuva Bramma;Visi-satides;1350;C;new;Very Common;% Damage;% Status Duration;% Multishot;
riven_1422634;Kuva Bramma;Saticron;1400;A-;> 1 day;Very Common;% Multishot;% Critical Chance;;
riven_1427245;Kuva Bramma;Igni-satiata;1400;C-;> 1 day;Very Common;% Heat;% Multishot;% Damage;% Projectile Speed
riven_1430011;Kuva Bramma;Satitis;1400;B-;new;Very Common;% Critical Damage;% Multishot;;% Reload Speed
riven_1427863;Kuva Bramma;Acri-visitio;1450;C+;> 1 day;Very Common;% Critical Damage;% Damage;% Electricity;% Ammo Maximum
riven_1421215;Kuva Bramma;Geli-vexicon;1500;F;> 1 day;Very Common;% Electricity;% Damage to Grineer;% Cold;% Damage to Infested
riven_1421821;Kuva Bramma;Acridra;1500;C-;> 1 day;Very Common;% Critical Damage;% Fire Rate;;% Magazine Capacity
riven_1422216;Kuva Bramma;Argicron;1500;C;> 1 day;Very Common;% Critical Chance;% Damage to Grineer;;% Status Duration
riven_1422337;Kuva Bramma;Crita-toxican;1500;B-;> 1 day;Very Common;% Multishot;% Critical Chance;Toxin;
riven_1429523;Kuva Bramma;Satitis;1500;B+;new;Very Common;% Critical Damage;% Multishot;;% Weapon Recoil
riven_1429524;Kuva Bramma;Satitis;1500;B+;new;Very Common;% Critical Damage;% Multishot;;% Weapon Recoil
riven_1430235;Kuva Bramma;Geli-critaata;1500;B-;new;Very Common;% Cold;% Damage;% Critical Chance;
riven_1423269;Kuva Bramma;Acri-concican;1600;C;> 1 day;Very Common;% Projectile Speed;% Critical Damage;% Multishot;% Status Duration
riven_1422381;Kuva Bramma;Acrican;1700;A-;> 1 day;Very Common;% Critical Damage;% Multishot;;% Impact
riven_1428302;Kuva Bramma;Igni-visitis;1700;B-;> 1 day;Very Common;% Heat;% Critical Damage;% Damage;% Impact
riven_1425744;Kuva Bramma;Geli-visitis;1800;B-;> 1 day;Very Common;% Damage;% Cold;% Critical Damage;% Zoom
riven_1429005;Kuva Bramma;Igni-critatis;1800;B-;new;Very Common;% Heat;% Critical Chance;% Critical Damage;
riven_1429088;Kuva Bramma;Critatis;1800;B;new;Very Common;% Critical Chance;% Critical Damage;;% Fire Rate
riven_1429753;Kuva Bramma;Sati-cronitis;1800;C+;new;Very Common;% Multishot;% Critical Damage;% Fire Rate;% Ammo Maximum
riven_1430425;Kuva Bramma;Visican;1800;B;new;Very Common;% Damage;% Multishot;;% Weapon Recoil
riven_1421522;Kuva Bramma;Toxican;1850;C-;> 1 day;Very Common;Toxin;% Multishot;;% Zoom
riven_1423487;Kuva Bramma;Critacan;2000;B;> 1 day;Very Common;% Critical Chance;% Multishot;;% Status Chance
riven_1424381;Kuva Bramma;Acrican;2000;B;> 1 day;Very Common;% Critical Damage;% Multishot;;% Ammo Maximum
riven_1424576;Kuva Bramma;Critacan;2000;A-;> 1 day;Very Common;% Critical Chance;% Multishot;;% Status Duration
riven_1425731;Kuva Bramma;Sati-ampicron;2000;B;> 1 day;Very Common;% Multishot;% Ammo Maximum;% Critical Chance;% Weapon Recoil
riven_1426093;Kuva Bramma;Acriata;2000;B;> 1 day;Very Common;% Damage;% Critical Damage;;% Ammo Maximum
riven_1427537;Kuva Bramma;Croni-critatis;2000;B-;> 1 day;Very Common;% Critical Damage;% Critical Chance;% Fire Rate;% Reload Speed
riven_1427620;Kuva Bramma;Critacan;2000;B+;> 1 day;Very Common;% Critical Chance;% Multishot;;% Damage to Grineer
riven_1429993;Kuva Bramma;Crita-visitio;2000;B-;new;Very Common;% Critical Chance;% Electricity;% Damage;% Magazine Capacity
riven_1430166;Kuva Bramma;Critadex;2000;B-;new;Very Common;% Status Chance;% Critical Chance;;% Damage to Corpus
riven_1429578;Kuva Bramma;Visican;2200;B;new;Very Common;% Damage;% Multishot;;% Weapon Recoil
riven_1427642;Kuva Bramma;Acri-gelicron;2450;B;> 1 day;Very Common;% Cold;% Critical Damage;% Critical Chance;
riven_1429889;Kuva Bramma;Crita-hexacan;2490;B+;new;Very Common;% Status Chance;% Critical Chance;% Multishot;% Impact
riven_1422903;Kuva Bramma;Acri-visicron;2499;A-;> 1 day;Very Common;% Damage;% Critical Chance;% Critical Damage;
riven_1429896;Kuva Bramma;Critacan;2500;A;new;Very Common;% Critical Chance;% Multishot;;% Zoom
riven_1430353;Kuva Bramma;Acri-cronicron;2500;B-;new;Very Common;% Critical Chance;% Critical Damage;% Fire Rate;% Reload Speed
riven_1430195;Kuva Bramma;Satiata;2600;B-;new;Very Common;% Multishot;% Damage;;% Ammo Maximum
riven_1426492;Kuva Bramma;Vexi-critatis;2700;B;> 1 day;Very Common;% Critical Damage;% Electricity;% Critical Chance;% Ammo Maximum
riven_1421238;Kuva Bramma;Acri-gelicron;2800;B-;> 1 day;Very Common;% Cold;% Critical Damage;% Critical Chance;% Magazine Capacity
riven_1425773;Kuva Bramma;Crita-acrido;2800;B+;> 1 day;Very Common;% Critical Damage;% Cold;% Critical Chance;% Zoom
riven_1427501;Kuva Bramma;Critatis;2800;A+;> 1 day;Very Common;% Critical Chance;% Critical Damage;;% Weapon Recoil
riven_1421955;Kuva Bramma;Critacan;3000;A;> 1 day;Very Common;% Multishot;% Critical Chance;;% Zoom
riven_1423246;Kuva Bramma;Saticron;3000;A;> 1 day;Very Common;% Multishot;% Critical Chance;;% Weapon Recoil
riven_1425560;Kuva Bramma;Critacan;3000;A;> 1 day;Very Common;% Multishot;% Critical Chance;;% Weapon Recoil
riven_1427875;Kuva Bramma;Toxicron;3000;C+;> 1 day;Very Common;% Critical Chance;Toxin;;% Reload Speed
riven_1428864;Kuva Bramma;Vexi-visicron;3100;B-;new;Very Common;% Damage;% Electricity;% Critical Chance;% Ammo Maximum
riven_1425147;Kuva Bramma;Visi-satitis;3200;C+;> 1 day;Very Common;% Multishot;% Critical Damage;% Damage;% Projectile Speed
riven_1427507;Kuva Bramma;Visi-critado;3200;B-;> 1 day;Very Common;% Damage;% Cold;% Critical Chance;% Damage to Infested
riven_1430281;Kuva Bramma;Sati-visitox;3400;C;new;Very Common;% Damage;% Multishot;Toxin;% Magazine Capacity
riven_1429891;Kuva Bramma;Visi-critacan;4490;B;new;Very Common;% Multishot;% Damage;% Critical Chance;% Fire Rate
riven_1422489;Kuva Bramma;Crita-visican;4500;A-;> 1 day;Very Common;% Multishot;% Damage;% Critical Chance;
riven_1429880;Kuva Bramma;Acri-visicron;4990;B+;new;Very Common;% Critical Chance;% Critical Damage;% Damage;% Damage to Grineer
riven_1429894;Kuva Bramma;Sati-visicron;4990;B+;new;Very Common;% Damage;% Critical Chance;% Multishot;% Damage to Grineer
riven_1430246;Kuva Bramma;Sati-acriata;5000;B;new;Very Common;% Damage;% Multishot;% Critical Damage;% Magazine Capacity
riven_1422472;Kuva Bramma;Acricron;6000;A;> 1 day;Very Common;% Critical Damage;% Critical Chance;;% Ammo Maximum
riven_1427337;Kuva Bramma;Sati-acriata;6000;A;> 1 day;Very Common;% Multishot;% Critical Damage;% Damage;% Impact
riven_1428788;Kuva Bramma;Ampi-acricron;7000;B-;new;Very Common;% Ammo Maximum;% Critical Damage;% Critical Chance;
riven_1427180;Kuva Bramma;Acri-visicron;7550;S;> 1 day;Very Common;% Damage;% Critical Chance;% Critical Damage;% Impact
riven_1423317;Kuva Bramma;Crita-acrican;8000;B;> 1 day;Very Common;% Multishot;% Critical Chance;% Critical Damage;% Projectile Speed
riven_1429583;Kuva Bramma;Sati-visicron;8000;A;new;Very Common;% Damage;% Critical Chance;% Multishot;% Zoom
riven_1428666;Kuva Bramma;Crita-acrican;8500;A-;new;Very Common;% Critical Chance;% Multishot;% Critical Damage;% Reload Speed

riven_1426329;Lanka;Zetiata;80;D;> 1 day;Common;% Damage;% Weapon Recoil;;% Damage to Grineer
riven_1425156;Lanka;Ampi-decimag;90;F;> 1 day;Common;% Ammo Maximum;% Status Duration;% Weapon Recoil;% Magazine Capacity
riven_1427333;Lanka;Geliada;100;F;> 1 day;Common;% Damage to Infested;% Cold;;
riven_1424785;Lanka;Arma-decitak;110;Buff Popularity;> 1 day;Common;% Magazine Capacity;% Reload Speed;% Status Duration;
riven_1424567;Lanka;Ignicron;120;C-;> 1 day;Common;% Heat;% Critical Chance;;% Projectile Speed
riven_1427233;Lanka;Toxi-mantiada;120;F;> 1 day;Common;% Damage to Infested;% Damage to Corpus;Toxin;
riven_1423213;Lanka;Zetiata;125;D;> 1 day;Common;% Damage;% Weapon Recoil;;% Status Duration
riven_1421105;Lanka;Acri-visitron;130;C+;> 1 day;Common;% Damage to Corpus;% Damage;% Critical Damage;
riven_1426791;Lanka;Critatak;130;C;> 1 day;Common;% Critical Chance;% Reload Speed;;% Damage to Infested
riven_1427214;Lanka;Arma-acritak;140;D;> 1 day;Common;% Critical Damage;% Magazine Capacity;% Reload Speed;
riven_1421500;Lanka;Visi-lexitis;149;C;> 1 day;Common;% Critical Damage;% Damage;Punch Through;% Damage to Corpus
riven_1424305;Lanka;Hexa-mantitak;150;F;> 1 day;Common;% Status Chance;% Reload Speed;% Damage to Corpus;
riven_1429985;Lanka;Cronidex;150;F;new;Common;% Fire Rate;% Status Chance;;% Damage
riven_1428443;Lanka;Igni-mantiata;170;D;> 1 day;Common;% Heat;% Damage to Corpus;% Damage;% Magazine Capacity
riven_1422497;Lanka;Hexa-acripha;180;C-;> 1 day;Common;% Critical Damage;% Status Chance;% Heat;
riven_1423315;Lanka;Argi-gelinok;200;F;> 1 day;Common;% Cold;% Damage to Grineer;Punch Through;
riven_1424114;Lanka;Gelicron;200;C-;> 1 day;Common;% Critical Chance;% Cold;;% Reload Speed
riven_1427247;Lanka;Visitis;200;B;> 1 day;Common;% Critical Damage;% Damage;;
riven_1427486;Lanka;Geli-zetibin;200;F;> 1 day;Common;% Ammo Maximum;% Weapon Recoil;% Cold;% Multishot
riven_1427488;Lanka;Pura-heranok;200;F;> 1 day;Common;Punch Through;% Zoom;% Damage to Infested;
riven_1429097;Lanka;Igni-puraata;200;D;new;Common;% Damage to Infested;% Damage;% Heat;% Ammo Maximum
riven_1429662;Lanka;Sati-acritio;200;D;new;Common;% Critical Damage;% Multishot;% Electricity;% Critical Chance
riven_1425790;Lanka;Concitis;225;D;> 1 day;Common;% Critical Damage;% Projectile Speed;;% Damage to Corpus
riven_1424593;Lanka;Feva-critadra;250;C-;> 1 day;Common;% Critical Chance;% Reload Speed;% Fire Rate;% Status Duration
riven_1426021;Lanka;Satitox;250;D;> 1 day;Common;% Multishot;Toxin;;% Weapon Recoil
riven_1426298;Lanka;Conci-critacan;250;C+;> 1 day;Common;% Multishot;% Critical Chance;% Projectile Speed;
riven_1422088;Lanka;Critatio;300;B-;> 1 day;Common;% Critical Chance;% Electricity;;% Ammo Maximum
riven_1422304;Lanka;Visican;300;C+;> 1 day;Common;% Damage;% Multishot;;
riven_1423519;Lanka;Sati-lexicon;300;D;> 1 day;Common;% Multishot;Punch Through;% Damage to Grineer;
riven_1426320;Lanka;Ampi-critacan;300;C+;> 1 day;Common;% Critical Chance;% Ammo Maximum;% Multishot;% Status Duration
riven_1426801;Lanka;Visi-ignicron;300;B;> 1 day;Common;% Damage;% Heat;% Critical Chance;
riven_1427865;Lanka;Vexi-saticron;300;B-;> 1 day;Common;% Electricity;% Critical Chance;% Multishot;
riven_1422026;Lanka;Visidra;330;D;> 1 day;Common;% Damage;% Fire Rate;;
riven_1423108;Lanka;Conci-acritio;340;D;> 1 day;Common;% Critical Damage;% Projectile Speed;% Electricity;
riven_1423523;Lanka;Sati-visitak;350;D;> 1 day;Common;% Damage;% Multishot;% Reload Speed;% Status Chance
riven_1424847;Lanka;Hexacron;350;C+;> 1 day;Common;% Critical Chance;% Status Chance;;
riven_1428825;Lanka;Critatis;350;A;new;Common;% Critical Chance;% Critical Damage;;
riven_1424904;Lanka;Arma-acricron;400;B+;> 1 day;Common;% Magazine Capacity;% Critical Damage;% Critical Chance;% Zoom
riven_1427594;Lanka;Critatis;450;A;> 1 day;Common;% Critical Chance;% Critical Damage;;
riven_1428573;Lanka;Acri-vexican;450;C+;> 1 day;Common;% Critical Damage;% Electricity;% Multishot;
riven_1426160;Lanka;Critatis;500;A;> 1 day;Common;% Critical Chance;% Critical Damage;;
riven_1429216;Lanka;Conci-acrican;500;D;new;Common;% Critical Damage;% Multishot;% Projectile Speed;% Fire Rate
riven_1424074;Lanka;Visican;600;C;> 1 day;Common;% Damage;% Multishot;;% Status Duration
riven_1424156;Lanka;Ampi-critacon;600;D;> 1 day;Common;% Ammo Maximum;% Critical Chance;% Damage to Grineer;% Magazine Capacity
riven_1425646;Lanka;Acri-satidex;600;C-;> 1 day;Common;% Status Chance;% Critical Damage;% Multishot;% Weapon Recoil
riven_1426556;Lanka;Igni-critadex;600;C-;> 1 day;Common;% Heat;% Critical Chance;% Status Chance;% Status Duration
riven_1421549;Lanka;Conci-acriata;700;C;> 1 day;Common;% Projectile Speed;% Damage;% Critical Damage;% Magazine Capacity
riven_1424818;Lanka;Sati-visitis;700;B;> 1 day;Common;% Damage;% Multishot;% Critical Damage;
riven_1429328;Lanka;Acricron;700;A;new;Common;% Critical Chance;% Critical Damage;;
riven_1421606;Lanka;Acri-mantiata;800;C;> 1 day;Common;% Damage;% Damage to Corpus;% Critical Damage;% Damage to Infested
riven_1421608;Lanka;Acrican;800;B-;> 1 day;Common;% Critical Damage;% Multishot;;
riven_1421611;Lanka;Geli-visitis;800;C+;> 1 day;Common;% Cold;% Critical Damage;% Damage;
riven_1426096;Lanka;Visicron;800;D;> 1 day;Common;% Critical Chance;% Damage;;% Critical Damage
riven_1426754;Lanka;Visi-vexican;800;C;> 1 day;Common;% Multishot;% Electricity;% Damage;
riven_1428849;Lanka;Saticron;800;A-;new;Common;% Multishot;% Critical Chance;;% Zoom
riven_1429007;Lanka;Critatio;800;B-;new;Common;% Critical Chance;% Electricity;;
riven_1428205;Lanka;Acricron;900;B-;> 1 day;Common;% Critical Chance;% Critical Damage;;% Fire Rate
riven_1428933;Lanka;Crita-hexaata;900;B-;new;Common;% Damage;% Status Chance;% Critical Chance;
riven_1427237;Lanka;Toxi-critatis;1000;B-;> 1 day;Common;% Critical Chance;Toxin;% Critical Damage;% Magazine Capacity
riven_1421432;Lanka;Igni-critatis;1200;B+;> 1 day;Common;% Critical Chance;% Critical Damage;% Heat;% Ammo Maximum
riven_1426860;Lanka;Visi-satitio;1200;C+;> 1 day;Common;% Multishot;% Damage;% Electricity;% Zoom
riven_1421436;Lanka;Critatis;1800;S;> 1 day;Common;% Critical Damage;% Critical Chance;;% Zoom
riven_1426687;Lanka;Crita-acritin;1800;B+;> 1 day;Common;% Magazine Capacity;% Critical Damage;% Critical Chance;% Zoom
riven_1428185;Lanka;Igni-acricron;2000;A-;> 1 day;Common;% Heat;% Critical Damage;% Critical Chance;% Zoom
riven_1423647;Lanka;Sati-acricron;2500;B+;> 1 day;Common;% Multishot;% Critical Damage;% Critical Chance;% Damage to Infested
riven_1423229;Lanka;Acri-satiata;2950;C;> 1 day;Common;% Damage;% Multishot;% Critical Damage;% Projectile Speed
riven_1425652;Lanka;Crita-satitis;3000;B;> 1 day;Common;% Multishot;% Critical Chance;% Critical Damage;% Status Chance
riven_1427211;Lanka;Acri-visican;3950;B-;> 1 day;Common;% Damage;% Critical Damage;% Multishot;% Status Chance
riven_1424696;Lanka;Acri-critacan;4000;B;> 1 day;Common;% Critical Chance;% Critical Damage;% Multishot;% Status Chance
riven_1424526;Lanka;Sati-acriata;4688;B-;> 1 day;Common;% Damage;% Multishot;% Critical Damage;% Status Chance
riven_1429558;Lanka;Satitis;5000;B+;new;Common;% Critical Damage;% Multishot;;% Zoom
riven_1428544;Lanka;Crita-toxican;9000;B;> 1 day;Common;% Critical Chance;Toxin;% Multishot;% Zoom
riven_1425686;Lanka;Heratak;9999;F;> 1 day;Common;% Reload Speed;% Zoom;;% Weapon Recoil

riven_1425428;Rubico;Vexi-satitin;350;D;> 1 day;Very Common;% Magazine Capacity;% Electricity;% Multishot;
riven_1427989;Rubico;Gelinok;350;F;> 1 day;Very Common;% Cold;Punch Through;;
riven_1425383;Rubico;Toxi-armacan;380;D;> 1 day;Very Common;Toxin;% Magazine Capacity;% Multishot;
riven_1429519;Rubico;Puratron;399;F;new;Very Common;% Damage to Corpus;% Damage to Infested;;% Weapon Recoil
riven_1428222;Rubico;Armacon;400;F;> 1 day;Very Common;% Damage to Grineer;% Magazine Capacity;;
riven_1429294;Rubico;Toxipha;400;F;new;Very Common;Toxin;% Heat;;% Impact
riven_1427764;Rubico;Geli-vexipha;445;F;> 1 day;Very Common;% Cold;% Electricity;% Heat;
riven_1423834;Rubico;Feva-magnatox;450;F;> 1 day;Very Common;% Reload Speed;Toxin;% Impact;
riven_1428121;Rubico;Fevaata;450;D;> 1 day;Very Common;% Reload Speed;% Damage;;% Ammo Maximum
riven_1428639;Rubico;Vexiton;450;F;> 1 day;Very Common;% Impact;% Electricity;;
riven_1429609;Rubico;Acritio;499;D;new;Very Common;% Electricity;% Critical Damage;;% Damage to Corpus
riven_1421992;Rubico;Magna-visitis;500;C;> 1 day;Very Common;% Impact;% Critical Damage;% Damage;% Weapon Recoil
riven_1422118;Rubico;Gelicron;500;C-;> 1 day;Very Common;% Critical Chance;% Cold;;% Magazine Capacity
riven_1424952;Rubico;Fevacron;500;C+;> 1 day;Very Common;% Critical Chance;% Reload Speed;;% Damage to Infested
riven_1427759;Rubico;Sati-armacron;500;C;> 1 day;Very Common;% Multishot;% Magazine Capacity;% Critical Chance;% Status Duration
riven_1428351;Rubico;Sati-critaada;500;C;> 1 day;Very Common;% Multishot;% Critical Chance;% Damage to Infested;% Damage to Corpus
riven_1421815;Rubico;Critades;520;C+;> 1 day;Very Common;% Status Duration;% Critical Chance;;
riven_1422912;Rubico;Crita-toxidra;520;C-;> 1 day;Very Common;% Fire Rate;% Critical Chance;Toxin;
riven_1425601;Rubico;Visiada;540;D;> 1 day;Very Common;% Damage;% Damage to Infested;;
riven_1427944;Rubico;Toxitio;599;F;> 1 day;Very Common;% Electricity;Toxin;;% Zoom
riven_1421905;Rubico;Visi-toxitis;600;C+;> 1 day;Very Common;% Damage;% Critical Damage;Toxin;% Damage to Infested
riven_1426566;Rubico;Sati-ignides;600;D;> 1 day;Very Common;% Multishot;% Heat;% Status Duration;
riven_1427625;Rubico;Sati-critadra;600;B-;> 1 day;Very Common;% Fire Rate;% Critical Chance;% Multishot;
riven_1423145;Rubico;Critatis;650;A;> 1 day;Very Common;% Critical Damage;% Critical Chance;;
riven_1429517;Rubico;Crita-acritron;650;B+;new;Very Common;% Critical Damage;% Critical Chance;% Damage to Corpus;% Zoom
riven_1430136;Rubico;Crita-acritron;650;B+;new;Very Common;% Critical Damage;% Critical Chance;% Damage to Corpus;% Zoom
riven_1426103;Rubico;Satitis;699;B-;> 1 day;Very Common;% Multishot;% Critical Damage;;
riven_1427948;Rubico;Deci-acricron;700;C+;> 1 day;Very Common;% Status Duration;% Critical Chance;% Critical Damage;% Reload Speed
riven_1428698;Rubico;Critaata;750;A-;new;Very Common;% Damage;% Critical Chance;;
riven_1429136;Rubico;Visitio;750;D;new;Very Common;% Damage;% Electricity;;% Reload Speed
riven_1430045;Rubico;Visicron;750;A-;new;Very Common;% Damage;% Critical Chance;;% Ammo Maximum
riven_1421374;Rubico;Feva-critaata;799;C+;> 1 day;Very Common;% Reload Speed;% Damage;% Critical Chance;% Impact
riven_1424807;Rubico;Crita-satitron;799;C;> 1 day;Very Common;% Multishot;% Critical Chance;% Damage to Corpus;% Magazine Capacity
riven_1424492;Rubico;Vexiata;800;D;> 1 day;Very Common;% Electricity;% Damage;;% Status Duration
riven_1425096;Rubico;Acri-visicron;800;A;> 1 day;Very Common;% Critical Damage;% Critical Chance;% Damage;
riven_1428123;Rubico;Magna-acriata;800;C;> 1 day;Very Common;% Impact;% Damage;% Critical Damage;% Damage to Infested
riven_1428746;Rubico;Hexa-critaata;800;Buff Popularity;new;Very Common;% Critical Chance;% Status Chance;% Damage;% Reload Speed
riven_1429122;Rubico;Pura-acriata;800;C-;new;Very Common;% Critical Damage;% Damage;% Damage to Infested;% Damage to Corpus
riven_1428345;Rubico;Visican;900;C;> 1 day;Very Common;% Multishot;% Damage;;% Damage to Corpus
riven_1421425;Rubico;Sati-fevatis;1000;C-;> 1 day;Very Common;% Multishot;% Reload Speed;% Critical Damage;% Damage to Grineer
riven_1424495;Rubico;Visi-satitox;1000;C;> 1 day;Very Common;% Damage;% Multishot;Toxin;% Zoom
riven_1426356;Rubico;Hera-visitis;1000;C-;> 1 day;Very Common;% Damage;% Zoom;% Critical Damage;% Status Duration
riven_1427866;Rubico;Satiata;1000;C+;> 1 day;Very Common;% Multishot;% Damage;;% Ammo Maximum
riven_1428331;Rubico;Acri-vexiata;1000;C;> 1 day;Very Common;% Damage;% Critical Damage;% Electricity;% Damage to Corpus
riven_1425205;Rubico;Sati-critadra;1049;B+;> 1 day;Very Common;% Fire Rate;% Multishot;% Critical Chance;% Zoom
riven_1423480;Rubico;Toxi-critaata;1090;C+;> 1 day;Very Common;% Critical Chance;% Damage;Toxin;% Status Chance
riven_1425118;Rubico;Satitis;1200;B+;> 1 day;Very Common;% Multishot;% Critical Damage;;% Zoom
riven_1426862;Rubico;Igni-hexatron;1200;F;> 1 day;Very Common;% Damage to Corpus;% Heat;% Status Chance;
riven_1426866;Rubico;Igni-vexiata;1200;D;> 1 day;Very Common;% Damage;% Heat;% Electricity;% Magazine Capacity
riven_1424088;Rubico;Acri-saticron;1299;A;> 1 day;Very Common;% Critical Damage;% Critical Chance;% Multishot;
riven_1424091;Rubico;Ignicron;1300;C+;> 1 day;Very Common;% Heat;% Critical Chance;;% Ammo Maximum
riven_1430168;Rubico;Sati-acritio;1300;C-;new;Very Common;% Critical Damage;% Multishot;% Electricity;% Reload Speed
riven_1424690;Rubico;Visi-critatio;1399;C+;> 1 day;Very Common;% Damage;% Critical Chance;% Electricity;% Damage to Grineer
riven_1420947;Rubico;Acricron;1400;B+;> 1 day;Very Common;% Critical Damage;% Critical Chance;;% Status Duration
riven_1423939;Rubico;Crita-ignitis;1400;C+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Heat;% Fire Rate
riven_1425700;Rubico;Acricron;1400;B;> 1 day;Very Common;% Critical Chance;% Critical Damage;;% Reload Speed
riven_1428514;Rubico;Critatis;1400;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;;% Damage to Grineer
riven_1426851;Rubico;Acricron;1500;A;> 1 day;Very Common;% Critical Chance;% Critical Damage;;
riven_1427870;Rubico;Visi-satitin;1500;C-;> 1 day;Very Common;% Damage;% Multishot;% Magazine Capacity;% Impact
riven_1427879;Rubico;Sati-acripha;1500;C+;> 1 day;Very Common;% Critical Damage;% Multishot;% Heat;
